대동식품,043-855-4107,작물재배업,충주시 금곡서1길 19-11 (연수동)
대한태권도체육관,NULL,서비스업,충주시 연수서1길 15 (연수동)
대한합기도정명체육관,NULL,서비스업,충주시 예성로 319 (연수동)
더네일,043-843-9505,서비스업,"충주시 금곡로 5 (연수동,연수계룡리슈빌2 상가동 102호)"
더바디핏,NULL,서비스업,충주시 금봉대로 519 (연수동)
더블유헤어살롱,043-853-9002,서비스업,충주시 연수동산로3길 4 (연수동)
더살롱미가담,NULL,서비스," 충주시 연수동산로7길 1, 102호(연수동)  "
더예쁨,NULL,서비스업,"충주시 연수동산로 35, 301-104(연수동)"
더윤헤어,043-857-3579,서비스,충주시 연원7길 2 (연수동)
더착한전복,043-852-1544,음식,"충주시 연수동산로2길 2, 1층 (연수동)"
데오로,043-852-9600,서비스업,"충주시 계명대로 135, 2층 (연수동)"
데일리헤어(Dailyhair),NULL,서비스,"충주시 연수동산로 25, 2층 (연수동)"
도경헤어,NULL,서비스업,"충주시 국원초2길 18, 109호 (연수동)"
도예공방필,043-854-0049,소매,충주시 연원5길 26 (연수동)
동네방네대구막창,NULL,음식점,"충주시 갱고개로 170, (연수동)"
두리하얀이치과,043-854-8275,보건업,"충주시 번영대로 113, 2층 (연수동)"
두진세탁소,043-845-1421,서비스업,"충주시 연수로 7, 상가동 103호 (연수동)"
둘리알뜰종합주방,043-856-4489,도소매,"충주시 예성로 301, 외1필지 (연수동)"
듀레베이커리 연수점,043-854-5438,음식,충주시 연수동산로1길 2(연수동)
드림헤어,010-5683-1831,서비스업,"충주시 금곡로 31-1, 가동 202호 (연수동)"
드림헬스,070-4388-9927,서비스업,"충주시 계명대로 224 (연수동,봉황빌딩3층)"
디자인겐트,043-852-5525,기술서비스업,"충주시 연수동산로 35, 107호 (연수동)"
디짐,NULL,서비스업,"충주시 예성로 360, 3층(연수동)"
라라노래연습장,NULL,서비스업,충주시 갱고개로 145 (연수동)
라미꼬미용실,043-845-7588,서비스업,"충주시 예성로 399, 상가동 106호 (연수동)"
락큐노래연습장,043-846-6244,서비스업,"충주시 갱고개로 154, 4층(연수동)"
란쥬바이제이드레스,043-848-0363,서비스업,충주시 연수서편3길 26-9 (연수동)
레드미용실,NULL,서비스업,"충주시 계명대로 251, 106호 (연수동,골드프라자2차상가)"
로르뷰티스튜디오,010-8822-4279,서비스업,"충주시 연수서편2길11, 상가동 202호 (연수동,충주센트럴푸르지오)"
로이드밤(충주연수점),043-848-4117,서비스,"충청북도 충주시 계명대로 228, 2층 (연수동)"
로젠치과의원,NULL,보건업,충주시 번영대로 180 (연수동)
로즈헤어,NULL,서비스업,충주시 예성로 320 (연수동)
롯데칠성음료충주대리점 두리유통,NULL,도소매,충주시 연원16길 2(연수동)
롯데칠성충주대리점(두리유통),043-856-6274,도매업,충주시 연원16길 2 (연수동)
리드앤톡&와이즈멘토학원,NULL,서비스업,"충주시 계명대로 238,2층 (연수동)"
리베미용실,043-853-8748,서비스업,"충주시 예성로 399, 연수주공상가 202호 (연수동)"
리시안뷰티어스,043-842-6066,서비스업,"충주시 주공길 7, 207호 (연수동, 연수주공아파트상가)"
리안헤어충주점,043-857-0523,서비스업,충주시 갱고개로 154 (연수동)
리헤어,043-856-6170,서비스업,"충주시 연수서편2길 11, 상가동 203호 (연수동)"
릴라짐,NULL,서비스업,충주시 연수동산로 9(연수동)
릴바버샵,NULL,서비스,"충청북도 충주시 동수9길 2, 1층 (연수동)"
림미장원,043-856-8566,서비스업,"충주시 연수서편1길 7, 1층 (연수동)"
마이큐당구클럽,NULL,서비스업,"충주시 연수동산로6길4, 2층 (연수동,허그빌)"
마이헤어정,043-855-9800,서비스업,"충주시 갱고개로 147, 1층 (연수동)"
마크파이브,043-855-3084,서비스업,충주시 예성로 311 (연수동)
만수당,043-848-5168,서비스업,충주시 동수5길 6 (연수동)
만원머리염색전문미용실,043-844-5355,서비스업,충주시 연원5길1 (연수동)
맛있는황제족발,043-855-9945,음식,"충주시 금릉로 91, 1층 (연수동)"
맥주와땅콩,NULL,음식,"충주시 금곡로 31, B동 108호 (연수동)"
머리여행,043-842-5402,서비스업,충주시 연원5길 35 (연수동)
멋쟁이헤어샵,043-844-6633,서비스업,충주시 동수 5길 26 (연수동)
모던필라테스,043-854-7853,서비스업,"충주시 갱고개로 177, 201호 (연수동)"
모아한의원충주점,043-856-7577,보건업,"충주시 번영대로 180, 102호 (연수동)"
무지개맥주,NULL,음식,충주시 연수동산로5길 20-1 (연수동)
문네일,NULL,서비스업,"충주시 연수로 65, 103호 (연수동)"
뮤뮤,043-855-2889,소매,"충주시 연수로 81, 나-104 (연수동)"
뮤직스피닝,043-857-4279,서비스업,"충주시 갱고개로 173, 3층 (연수동)"
미미미용실,NULL,서비스업,충주시 금곡로 79 (연수동)
미소헤어,043-843-9515,서비스업,"충주시 연수로 7 (연수동,두진상가105호)"
미스당구장,NULL,서비스업,"충주시 갱고개로 142, 2층(연수동)"
미스킨케어,043-856-5081,서비스업,충주시 연원1길 5 (연수동)
미스터안연수점,043-855-7272,서비스업,"충주시 연수동산로6길 15, 201호 (연수동)"
미스터피자,043-844-4322,음식,"충주시 갱고개로 184, 2층 (연수동)"
미호하다,1098994062,서비스업,충청북도 충주시 연수동산로 1길 7 (연수동)
민들레한의원,043-852-6006,의료서비스,충주시 예성로 392 (연수동)
민희세탁소,043-844-2916,서비스업,"충주시 번영대로 118, 상가동 211호 (연수동,세원아파트)"
박서원점핑앤번지피지오,NULL,서비스업,"충주시 갱고개로 173, 2층 (연수동)"
박준뷰티랩 충주점,043-845-8680,서비스업,"충주시 갱고개로 150, 201호 (연수동)"
밝은방사진관,010-6220-1619,서비스업,"충주시 예성로 399, 상가동 206호 (연수동,연수주공5단지아파트)"
뱃살공주,043-856-0322,음식,"충주시 연수동산로6길 8, 1층 (연수동)"
버금새우(연수점),043-845-8245,음식,충주시 번영대로 217(연수동)
범강빌딩,043-852-2535,서비스업,"충주시 금곡서2길 12, 2층 (연수동)"
베니스튜디오,043-844-7707,서비스업,"충주시 계명대로 131, 3층 (연수동)"
베로니카 신경외과,043-843-0022,의료서비스,충주시 연수동산로2길 1 (연수동)
베스킨라빈스 충주국원점,043-856-3113,음식,충주시 연수동산로4길 1 (연수동)
베스트의원,043-856-1282,보건업,충주시 갱고개로 219 (연수동)
베이비스튜디오 위드,043-845-4726,서비스업,충주시 갱고개로 146 (연수동)
벨라지오,438450355,숙박,충청북도 충주시 연수상가3길 10 (연수동)
보광한의원,043-845-1747,의료서비스,충주시 갱고개로 175 (연수동)
보니타에스테틱,043-854-1523,서비스업,충주시 연수동산로4길 32 (연수동)
보보스헤어,043-856-0855,서비스업,"충주시 연수동산로2, 2층 201호 (연수동 골드프라자)"
본주짓수충주,043-846-0500,서비스업,"충주시 예성로 404-4, 202호 (연수동)"
본헤어샵,043-856-4678,서비스업,충주시 연수동산로 26 (연수동)
봄이오다스튜디오,043-843-5599,서비스업,"충주시 갱고개로 175, 5층 (연수동)"
부엉스,070-8901-1349,음식,충주시 동수1길 24 (연수동)
북해도,043-857-8899,음식,충주시 갱고개로 173 (연수동)
불끈낙지 충주점,043-857-5952,음식,"충주시 금봉대로 598, 2층 (연수동)"
불맛야식,438485757,일반음식,충청북도 충주시 번영대로 158 (연수동)
뷰티호텔,0507-1376-3301,서비스업,"충주시 연수서편2길 29-1,1층(연수동)"
브로드웨이,043-854-5580,서비스업,충주시 국원대로 180 (연수동)
블리스헤어룸,NULL,서비스업,"충주시 동수2길 29-1, 1층 (연수동)"
비비헤어살롱,NULL,서비스," 충주시 연수동산로4길 1, (연수동)"
비에이블스터디카페,NULL,서비스,"충주시 연수동산로 11, 3층 (연수동)"
빈스팜 커피바리스타 학원,043-848-1948,서비스업,"충주시 연수동산로1길 2,3층 (연수동)"
빨간머리앤,070-8840-3814,서비스업,충주시 갱고개로 231 (연수동)
뿔리토크린,043-851-1253,서비스업,충청북도 충주시 연수동산로3길 15 (연수동)
쁘띠헤어,043-845-0946,서비스업,충주시 국원초 5길 25 (연수동)
사라필라테스,043-856-3363,서비스업,"충주시 동수2길 48, 승민빌딩 2층 (연수동)"
사랑이용원,043-843-4624,서비스업,충주시 연원5길 5 (연수동)
사임당머리염색본점,NULL,서비스업,"충주시 예성로 410, 102호 (연수동)"
살롱라벨르,043-846-1779,서비스업,"충주시 금곡로5, 101호 (연수동)"
삼성세탁소,043-842-8116,서비스,충주시 국원초2길 18 (연수동)
삼성수선,NULL,서비스,"충주시 국원초2길 18, 106호 (연수동)  "
새봉헤어,043-857-5888,서비스업,"충주시 예성로 350, 104호 (연수동)"
샐비아미용실,043-842-1333,서비스업,"충주시 예성로 399, 주공4,5단지 1층 (연수동)"
생활맥주,NULL,음식,충주시 연수동산로1길 9 (연수동)
샵블랑(#BLANC),NULL,서비스,"충주시 갱고개로 210, 2층 (연수동)"
서연헤어,NULL,서비스업,"충주시 연수로 63, 103호 (연수동)"
세종정형외과,043-842-8776,보건업,충주시 국원대로 184 (연수동)
센트럴세탁소,043-854-1199,서비스업,"충주시 연수서편2길 11, 208호 (연수동)"
손수카케어 2호점,010-5388-1995,서비스업,"충주시 연수서편1길 1, 1층 (연수동)"
솔에듀학원,043-854-1458,서비스업,"충주시 계명대로 237,3층 (연수동)"
수노래연습장,043-848-6333,서비스업,충주시 예성로 408 (연수동)
수스킨케어,043-853-0055,서비스업,충주시 연원로 33 (연수동)
수요가앤플라잉,043-847-8858,서비스업,"충주시 계명대로 215, 3층 (연수동)"
수작현헤어,043-846-1779,서비스업,"충주시 금곡로 5, 101호 (연수동)"
수정목욕탕,043-843-5500,서비스업,충주시 예성로 335 (연수동)
수정형외과의원,043-842-6500,보건업,충주시 번영대로 176 (연수동)
술기로운생활,NULL,음식,충주시 연수로 65 1층 (연수동)
슈퍼스타키즈&이벤트,NULL,서비스,"충주시 국원대로 166, 101-701 (연수동, 임광아파트)"
슈퍼크린빨래방,NULL,서비스업,충주시 연수서편1길 35-5
스카이멀티카,043-910-0033,서비스업,충주시 금봉대로 740 (연수동)
스카이플러스스포츠,043-845-4202,서비스업,"충주시 계명대로 265, 가동 (연수동)"
스타덤 피씨방,070-8676-8848,서비스업,"충주시 번영대로 211, B113호 (연수동)"
스타체형관리,010-2392-2130,서비스업,"충주시 계명대로 231, 301호 (연수동)"
스트라이크존충주연수점,NULL,서비스업,"충주시 연수동산로5길27, 202호 (연수동,류림빌딩2층,3층)"
스티일헤어샵윰,043-842-9079,서비스업,"충주시 금곡로 5, 106호 (연수동)"
스팟어학원,043-910-1910,서비스업,"충주시 연수동산로 23, 2층 (연수동)"
시너지플레이스충주연수점,0507-1367-4377,서비스업,"충주시 갱고개로 175-1, 2층 (연수동)"
시매쓰충주학원,043-845-3455,서비스업,"충주시 연수동산로 1, 4층2호 (연수동,찬휘빌딩)"
신나는 꾸러기 방방,NULL,서비스업,"충주시 국원초4길 19, 1층 (연수동)"
신승준내과,043-845-7100,서비스업,충주시 계명대로 253 (연수동)
신크리스탈헤어,043-856-7478,서비스업,충주시 주공길 6 (연수동)
신한일세탁소,043-852-2476,서비스업, 충주시 연원15길 13 (연수동) 
신혜스킨,043-852-8856,서비스업,"충주시 동수2길22, 1층 (연수동)"
심수민헤어,043-851-4220,서비스업,"충주시 주공길 10, 101호 (연수동)"
썬헤어샵,043-855-8757,서비스업,충청북도 충주시 연원1길 19 (연수동)
쑤야뷰티,070-8803-0601,서비스업,"충주시 계명대로 218, 2층 201호 (연수동)"
씨엘오토스파샵(셀프세차장),043-851-6978,서비스업,충주시 금봉대로 572 (연수동)
씨엘헤어,043-856-9255,서비스업,충주시 칠금18길 32-1 (연수동)
씨유충주연수씨티점,NULL,소매,충주시 동수8길 19 (연수동)
씨제이스크린골프존,043-845-7000,서비스업,충주시 연수서2길 5 (연수동)
씽씽노래연습장,043-857-6537,서비스업,"충주시 갱고개로 154-1, 3층 (연수동)"
아도나이헤어,010-2422-9437,서비스업,"충주시 연수서편3길 9, 1층 2층 (연수동)"
아름다운헤어갤러리,043-851-0295,서비스업,충주시 연수서2길 16 (연수동)
아성자동차정비공업사,043-842-4004,서비스,충주시 연수상가4길 18 (연수동)
아이로사,010-6420-1110,서비스업,"충주시 연원로 33, 2층(연수동)"
아이린헤어갤러리,043-857-7997,서비스업,충주시 금곡서1길 2 (연수동)
아이엠독서실,043-855-0093,서비스업,충주시 금봉대로 747 (연수동)
아이점핑줄넘기클럽,043-856-0328,서비스업,"충주시 연수로 7, 3층 2,3호 (연수동)"
아이튼튼합기도예도관,043-855-3332,서비스업,"충주시 예성로 380, 2층 (연수동)"
아이파크세탁소,043-857-3700,서비스업,"충주시 연수로1길10, 111호 (연수동,연수아이파크상가)"
아이파크해법영어,NULL,서비스,"충청북도 충주시 연수로1길 12, 106동 101호 (연수동, 연수아이파크)"
아인헤어샵,043-845-6465,서비스,충주시 번영대로 182 (연수동)
애플노래연습장,043-846-7400,서비스업,충주시 연원로 34 (연수동)
어반그라운드헤어,043-856-1800,서비스업,"충주시 번영대로 216,2층 (연수동)"
어반에스테틱,043-855-3330,서비스업,"충주시 연수서편2길 11, 209호 (연수동)"
얼음과자아이스크림할인연수점,NULL,도소매,충주시 연원로 2 (연수동)
에듀맥피아노교습소,043-842-1122,서비스업,충주시 연원5길 37 (연수동)
엠 제이헤어모드,043-856-20,서비스업,충주시 동수5길 20 (연수동)
엠제이뷰티아카데미미용학원,070-7744-0601,서비스업,"충주시 계명대로 218, 2층 (연수동)"
여우한의원,043-845-7530,보건업,"충주시 연수동산로 2 (연수동, 골드프라자2층 203호)"
연세국제어학원,043-847-1179,서비스업,"충주시 연수동산로 4길 44, 2층 (연수동)"
연세미소치과의원,043-844-5275,보건업,"충주시 연수동산로 14,201호 (연수동)"
연세안과,043-845-8228,보건업,충주시 번영대로 190 (연수동)
연수세탁편의점,043-852-2587,서비스,"충주시 주공길 10 (연수동, 주공2단지아파트)"
연수수가성,NULL,음식, 충주시 연수동산로5길 21 (연수동)
연수요가남성전용2호점,043-856-7658,서비스업,"충주시 연수상가2길19, 3층 (연수동)"
연수의원,043-855-0226,보건업,"충주시 주공길 10, 상가동 201호 (연수동)"
연수점현대자동차,043-848-8482,서비스업,충주시 국원초 5길 49 (연수동)
연정헤어,NULL,서비스업,충주시 연원10길 28-1 (연수동)
열정에듀학원,043-851-1107,서비스업,"충주시 계명대로 248, 201호 (연수동)"
영종세탁소,043-852-4138,서비스업,"충주시 동수3길9, 1층 (연수동)"
영진 노래 연습장 ,043-845-0708,서비스업,충주시 연수로 89 3층
예 드림 라이프,043-852-4403,서비스업,"충주시 연원10길 25, 1층(연수동)"
예가부부한의원,043-842-6300,의료서비스,"충주시 계명대로 220, 2, 3층 (연수동)"
예쁜네일,010-8428-9288,서비스업,충주시 칠금 18길 30
예성비뇨기과의원,043-855-7582,보건업,"충주시 갱고개로 184, 3층 (연수동)"
예인노래방,NULL,서비스,충주시 연수동산로5길 21 (연수동)
예일공인중개사사무소,043-848-7733,부동산중개업,"충주시 계명대로 251, 111호 (연수동)"
옐로우버드,043-942-7775,서비스업,"충주시 국원초3길 31, 102호 (연수동)"
오렌지문구,NULL,소매,충주시 연수동산로4길 36 (연수동)
오모이데요코초,438428200,음식,충청북도 충주시 연수동산로2길 16-4 (연수동) 오모이데요코초
오슈,NULL,서비스업,충주시 동수2길 17 (연수동)
오토오아시스지에스충주연수점,043-852-0982,서비스업,충주시 금곡로 61 (연수동)
온짐,010-6432-1207,서비스업,"충주시 갱고개로 161, 1층 (연수동)"
와이제이마마테라피,NULL,서비스업,"충주시 계명대로 236, 4층 (연수동)"
"요가,온유",NULL,서비스업,"충청북도 충주시 번영대로 210-1, 4층 (연수동)"
요가로 ,043-854-5368,서비스업,"충주시 연수동산로7길 2, 2층 (연수동)"
요니골프아카데미,NULL,서비스업,"충주시 연수서편2길 29-1, 2층 (연수동)"
용인대석사리라태권도,043-842-4233,서비스업,"충주시 예성로 396, 4층 (연수동)"
용인대이충현태권도장,NULL,서비스업,"충주시 계명대로 238, 3층 (연수동)"
용인대중앙태권도,NULL,서비스,충주시 연원6길 2 (연수동)
우두머리헤어샵,043-854-5351,서비스업,충주시 번영대로 134 (연수동)
우리골프클럽,043-855-4254,서비스업,"충주시 연수동산로3길 20, 지하 (연수동)"
우종희부동산,010-2228-3161,부동산,충주시 금곡서1길 16 (연수동)
원당구클럽,043-851-0979,서비스업,"충주시 갱고개로 163, 2층 (연수동)"
원필라테스,043-854-4204,서비스업,"충주시 연수서편2길 11, 210호 (연수동)"
월드스크린,NULL,서비스업,"충주시 연원로 27-13, 2층 (연수동)"
웰케어특수발달재활센터충주점,043-856-2355,서비스업,"충주시 연원로 39, 2층 (연수동)"
위너타이어,043-855-0777,도소매,충주시 예성로 414 (연수동)
위즈뷰,010-8289-1480,서비스,충주시 동수1길 33 (연수동)
위치커피씨네큐점,438562550,음식,"충청북도 충주시 번영대로 211, 1층 122호 (연수동)"
유니나클린,043-851-9783,서비스업,"충주시 주공길10, 204호 (연수동,연수주공상가)"
유니베라예성영업국,NULL,도소매,충주시 연수동산로6길 8 (연수동)
유원세탁,043-843-7251,서비스,"충주시 갱고개로 114, 201 (연수동)"
유한회사 신유개발,043-846-1891,서비스업,"충주시 번영대로 211, 3층 (연수동)"
윤용환치과의원,043-851-6619,의료서비스,충주시 번영대로 111 (연수동)
윤치과의원,043-844-1627,보건업,충주시 계명대로 233 (연수동)
윤헤어,043-855-3242,서비스업,"충주시 국원대로 172, 상가동 202호 (연수동)"
은바리네일,NULL,서비스업,"충주시 연수서편2길 15, 1층 (연수동)"
은하세탁소,043-842-0300,서비스업,충주시 금곡로 49 (연수동)
은헤어,043-844-5025,서비스업,"충주시 예성로 352, 201호 (연수동,연수주공@상가)"
은희헤어아트,438512694,서비스,충청북도 충주시 번영대로 138 (연수동)
이강한방병원,NULL,보건업,충주시 번영대로 109 (연수동)
이로제과,010-7527-6056,음식,충주시 금릉로 89-1 (연수동)
이마트24 충주연수 계룡점,043-853-8323,도매업,충주시 연원로 33 (연수동)
이미정헤어샵,x,서비스업,충주시 연원11길 22 남양주택74호 (연수동)
이미희헤어,043-844-8024,서비스, 충주시 연수동산로 38 (연수동)
이쁘게헤어,NULL,서비스업,충주시 갱고개로 116 (연수동)
이수연헤어,043-854-3421,서비스업,"충주시 국원초 1길 57, 1층 (연수동)"
인식자동차공업사,043-854-8159,서비스업,충주시 동수2길 29(연수동)
인테그럴학원,043-856-1950,서비스업,"충주시 연수동산로 3길20, 4층 (연수동,대명빌딩)"
인플란트치과,043-842-7528,보건업,"충주시 연수동산로2길 1, 4층 (연수동)"
일품축산,NULL,도소매,"충주시 금릉로 77, 1층 101호(연수동)"
임대준이비인후과의원,NULL,서비스업,"충주시 계명대로 227, 2층 (연수동,동남빌딩)"
점프쑥쑥줄넘기연수점,043-856-6858,서비스업,"충주시 국원초5길 49, 2층 (연수동)"
정순남헤어샵,043-842-3022,서비스업,"충주시 응골2길23, 101호 (연수동)"
제니스헤어,010-9455-0531,서비스업,"충주시 예성로 392, 1층  (연수동,롯데프라자)"
제이스킨앤바디,010-2085-6457,서비스,충주시 금곡서2길 2(연수동)
제이앤에스엔지니어링,NULL,서비스업,충주시 막은대미재길17 (연수동)
제이탄츠,NULL,서비스업,충주시 연원로 1 (연수동)
제일안과의원,043-842-1001,의료서비스,"충주시 계명대로 239, 3층 (연수동)"
제일연합정형외과의원,043-842-0810,보건업,"충주시 갱고개로 219, 2층 (연수동)"
제일치과의원,NULL,보건업,"충주시 갱고개로 219, 3층 (연수동)"
젠실내골프연습장,043-852-0752,서비스업,"충주시 금봉대로 598, 3층 (연수동)"
젤라뷰티크왁싱앤브로우,043-848-0777,서비스업,"충주시 연수동산로 5길 35, 202호 (연수동)"
조이플레이방방,NULL,서비스업,충주시 연수로 36 (연수동)
죠스실내낚시카페,043-847-7333,서비스업,충주시 국원대로 184 (연수동)
주공세탁소,NULL,서비스업,충주시 예성로 352 (연수동 주공상가 104호)
주니스헤어,043-856-5966,서비스,"충주시 응골2길 23, 2 (연수동)"
㈜세계여행사,043-845-8588,서비스업,충주시 계명대로 139 (연수동)  
주식회사팔팔풍천민물장어직판장,NULL,도매업,충주시 연수로 1길3 (연수동)
㈜애플,043-847-2200,서비스업,충주시 동수 11길 12 (연수동)
㈜충주스파,043-847-2233,서비스업,충주시 금곡로 43-10 (연수동)
쥬뎀헤어갤러리,043-844-7576,서비스,충주시 번영대로 117(연수동)
지앤비어학원,043-845-8205,서비스업,충주시 계명대로 252 국원빌딩 2층 (연수동)
진S헤어샵,NULL,서비스,충주시 동수11길 25 (연수동)
진달래피부관리,010-7676-2116,서비스업,충주시 연수동편2길 18 (연수동)
진흥안마원,043-852-7888,서비스업,충주시 국원대로 140-1 (연수동)
찬찬네일,NULL,서비스업,"충주시 연수로 81, 나동 104호 (연수동)"
참수학교습소,043-843-4020,서비스," 충주시 연수로1길 10,상가207호 (연수동)"
참피언탁구장,043-856-4380,서비스업,충주시 갱고개로 154 (연수동)
창성카공업사,043-852-8055,서비스업,충주시 계명대로 195 (연수동)
창의숲팩토수학교실,010-3695-2923,서비스업,충주시 국원초2길 20. 6동709호 (연수동)
천당구장,043-856-3949,서비스업,"충주시 갱고개로 150, 3층 (연수동)"
청담독서실,010-5494-7631,서비스업,충주시 연수동산로 2길 20 (연수동)
청담연세휴치과,043-848-2804,보건업,충주시 예성로 341 (연수동)
충주 누수 공사,043-854-8504,서비스업,충주시 연원1길 20 (연수동)
충주복싱타운,043-857-2600,서비스업,충주시 국원대로 206 (연수동)
충주부부영상의학과,043-855-0404,보건업,"충주시 계명대로 251 (연수동,골드프라자2차3층)"
충주분식,438479131,음식,충청북도 충주시 연수동 1098 (연수동)
충주숲필라테스,010-8222-2558,서비스업,"충주시 연원로 2-1, 2층 (연수동)"
충주에스한의원,043-844-9500,보건업,"충주시 번영대로 222, 2층 (연수동)"
충주온천,043-844-3356,서비스업,"충주시 연수서편2길 25, 201호,301호 (연수동)"
충주현대요양병원,043-857-8009,보건업,충주시 연수상가3길14 (연수동)
충주화제신문,043-856-4000,"출판,정보서비스업","충주시 예성로 323-1, 3층 (연수동)"
칼의달인,NULL,서비스업,"충주시 연원3길 6, 102호 (연수동)"
코지베이비(COZY)스튜디오,043-853-7704,서비스업,충주시 동수5길 15-1 (연수동)
퀸즈코스메틱,043-855-1660,소매,충주시 예성로 410 (연수동)
큐브,043-846-2227,서비스업,충주시 연수동산로 4길 38 (연수동)
크리스탈볼링쎈타,438529001,서비스업,충청북도 충주시 예성로 335 (연수동)
크린시아,043-855-5852,서비스업,"충주시 번영대로 134, 7호 (연수동 우림아파트상가)"
크린시아 계룡점,043-848-0754 ,서비스업,"충주시 연수동산로 12,106호 (연수동)"
크린시아연수점,043-855-5852,서비스업,"충주시 번영대로 138, 7호 (연수동,우림아파트상가)"
크린토피아코인워시충주연수센트럴푸르지오점,043-854-0060,서비스업,충주시 연수서편1길 13 (연수동)
크린팩토리,NULL,서비스,"충주시 금곡서2길 6, (연수동)"
킬러웨일,0507-1342-9395,서비스업,"충주시 번영대로 208, 2층 (연수동)"
태리살롱,NULL,서비스업,충주시 국원초5길 3-1 (연수동)
태후사랑,NULL,서비스,충주시 연수로 63 (연수동)
터보소닉10분운동샵,043-857-5488,서비스업,"충주시 예성로 392, 2층 (연수동)"
테크노노래연습장,043-848-6220,서비스업,충주시 금릉로 83 (연수동)
텐텐실내양궁연습장,010-8918-7106,서비스업,"충주시 동수5길 49, 2층 (연수동)"
토리헤어(연수점),043-845-5465,서비스업,"충주시 번영대로 211, 아토몰 201,202호 (연수동)"
토미치과의원,NULL,보건업," 충주시 번영대로 222, 3층 (연수동)"
트리탑영어학원,043-854-5353,서비스업,"충주시 연수동산로 3길 20, 4층 (연수동)"
튼튼영어 연수지사,NULL,소매,충주시 금봉대로 625 (연수동)
퍼스트치과,043-848-2875,보건업,충주시 연수동산로 47 (연수동)
평양칼국수,043-56-5969,음식,충주시 연원17길 21 (연수동)
포올석사태권도,043-848-0329,서비스,"충주시 연수로2길 2, 3층(연수동)"
포토온,NULL,서비스업,"충주시 연수동산로6길 22-8, 101호 (연수동)"
푸른체육관,043-848-7834,서비스업,충주시 연원로 39 (연수동)
프라이머리잉글리쉬,NULL,교육서비스,"충청북도 충주시 연수동산로 26, 109동 105호(연수동)"
프렌즈스크린골프힐링충주신연수점,043-852-0775,서비스업,"충주시 번영대로 211, 203~225호 (연수동,아트몰)"
프로미월드연수점,043-848-1137,서비스업,충주시 갱고개로 239 (연수동) 
프린스당구클럽,NULL,서비스업,충주시 연수상가4길 12 (연수동)
플라잉다온요가,NULL,서비스업,충주시 갱고개로 175-1 (연수동)
피아노숲음악교습소,NULL,서비스업,충주시 연수로1길 11 (연수동)
피아노스토리,438487214,서비스,"충청북도 충주시 연수로1길 10, 201호 (연수동)"
피움헤어,NULL,서비스업,"충주시 연수동산로3길 15, 102호 (연수동)"
피트미스,043-852-3773,서비스업,"충주시 갱고개로 162, 3층 (연수동,대진타워)"
필포토,043-847-1030,서비스업,충주시 연수동산로 12 (연수동)
핏투니스,NULL,서비스업,"충주시 연수상가1길 4, 4층 (연수동)"
하랑미장,043-847-1777,서비스업,"충주시 연원로 2-1, 102호 (연수동)"
하오하오 중국어,043-857-1222,서비스,"충주시 연수동산로 14, 상가302호 (연수동)"
하우스터디충주연수센터,NULL,서비스업,"충주시 연수서1길 15, 3층 (연수동)"
하우스터디충주연수센터독서실,043-845-1964,서비스업,"충주시 연수서1길 15, 3층 (연수동)"
하이레벨학원,043-843-7971,서비스업,"충주시 후곡길19 , 연수부강한우리@상가 204호 (연수동)"
한솔교육충주지사,043-846-4909,서비스업,충주시 계명대로 268 (연수동)
한아름알뜰매장,NULL,소매,충주시 국원대로 150 (연수동)
한아름헬스클럽,043-848-6322,서비스업,"충주시 금릉로 101, 지하 B-1(연수동 세원한아름상가)"
할리스커피충주연수점,NULL,음식,"충주시 계명대로 236, 1층(연수동)"
항맥 박상현 외과의원,043-857-7599,의료서비스,충주시 번영대로 111 (연수동)
해피세탁전문점,NULL,서비스,충주시 갱고개로 222 (연수동)
행복크린세탁소,NULL,서비스업,"충주시 동수5길 43, 상가101호 (연수동)"
헤어라움,NULL,서비스업,"충주시 동수 14길 7, 1층 (연수동)"
헤어린,NULL,서비스업,충주시 금곡서2길 11-1 (연수동)
헤어이끌림,043-856-6456,서비스,"충주시 연수로 81,상가 101, (연수동)  "
헤어지오,NULL,서비스업,"충주시 번영대로 118, 상가동 208호 (연수동)"
헤어터치,010-5314-2822,서비스업,"충주시 국원초2길 18, 1층 109호 (연수동)"
헤어팡,043-852-1003,서비스업,충주시 동수5길 32 (연수동 낙원아파트상가)
헤어헤어앤바디채현,043-854-7780,서비스업,"충주시 연수서편2길 11, 상가동 110호 (연수동)"
헤어홀릭,043-851-1616,서비스업,충주시 국원초2길 26 (연수동)
헤이헤어앤바디채현,043-854-7780,미용업,충주시 연수서편2길 11 상가동 110호  (연수동)
현과외,NULL,서비스업,"충주시 동수8길 10-1, 3층 (연수동)"
현대약국,043-845-7579,소매,충주시 예성로 392 (연수동)
형제세탁소,043-842-6548,서비스업,"충주시 번영대로 134 (연수동,우림상가12호)"
호수김밥연수점,043-857-3937,일반음식,충주시 연수로2길 2(연수동)
홍마담싸롱포차,438510780,음식,충청북도 충주시 연수상가길 37 (연수동)
홍이소아청소년과의원,043-854-2000,보건업,충주시 번영대로 232 (연수동)
화음음악학원,043-851-5884,서비스업,충주시 국원초5길33 (연수동)
화이트스킨케어,043-854-9983,서비스업,"충주시 동수2길 22, 프린스하우스 403호(연수동)"
화이트운동화&빨래방,043-846-3646,서비스,충주시 연수서편3길 33(연수동)
